focal0	Venus0	treatment	plate	focal96	venus96	focal_f	venus_f	r_f	r_v	w_ma	r_anc	w_anc	stma	stanc	s	st	rel	rel_unscaled	line	line2	gen	anc	rep	type	genic	exonic	intronic	intergenic	utr5	utr3	fold0	fold4	fold2	fold3	CDS	nonsynonymous	nonsense	SNP	indel
240	80	50	G	50	11	500	110	0.007645512	0.003317226	0.004328286	0.020787418	0.017470191	0.144324763	0.582535743	0.013141905	0.438210981	0.561789019	0.986858095	2344L3	2344L3	1000.469526	2344	2	ma	58	36	22	5	2	12	13	5	4	0	22	12	0	52	11
12	184	50	E	NA	NA	NA	NA	NA	NA	NA	-0.001899183	NA	NA	NA	NA	NA	NA	NA	2344L4	2344L4	808.9505794	2344	2	ma	23	18	5	1	1	3	7	3	3	1	14	9	0	22	2
383	95	50	G	34	47	340	470	-0.001240514	0.016654748	-0.017895262	0.020787418	0.00413267	-0.59670955	0.137802028	0.022027932	0.734511578	0.265488422	0.977972068	2344L6	2344L6	970.6307256	2344	2	ma	31	20	11	7	0	7	5	6	2	0	13	7	0	27	11
354	248	50	F	130	58	1300	580	0.013550236	0.008849993	0.004700242	-0.004750492	-0.013600485	-0.685815245	1.984455119	-0.018300728	2.670270365	-1.670270365	1.018300728	2344L7	2344L7	990.9451516	2344	2	ma	35	25	10	10	2	3	15	4	1	0	20	13	1	37	8
1002	93	50	G	NA	NA	NA	NA	NA	NA	NA	0.020787418	NA	NA	NA	NA	NA	NA	NA	2344L8	2344L8	1009.966123	2344	2	ma	65	37	28	10	1	8	19	5	3	1	28	18	2	66	9
36	100	50	G	4278	26	42780	260	0.073753198	0.009953244	0.063799954	0.020787418	0.010834173	2.127381065	0.361260685	-0.052965781	-1.76612038	2.76612038	1.052965781	2344L9	2344L9	901.0619061	2344	2	ma	24	16	8	3	1	5	6	2	1	1	10	6	1	19	8
31	146	50	E	3	20	30	200	-0.000341561	0.003278237	-0.003619798	-0.000341561	-0.003619798	7.345846582	7.345846582	0	0	1	1	2931anc	2931_1	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	212	50	F	12	32	120	320	0.003113077	0.004288903	-0.001175827	0.001107696	-0.003181207	-0.735780036	-1.990658146	-0.002005381	-1.25487811	2.25487811	1.002005381	2931anc	2931_2	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	164	50	F	10	26	100	260	-0.000897684	0.004800158	-0.005697843	0.001107696	-0.003692462	-3.565457069	-2.310578896	0.002005381	1.254878173	-0.254878173	0.997994619	2931anc	2931_3	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	69	50	G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2931anc	2931_4	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	61	50	H	NA	NA	NA	NA	NA	NA	NA	0.019420106	NA	NA	NA	NA	NA	NA	NA	2931anc	2931_5	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	84	50	H	40	11	400	110	0.019420106	0.002808996	0.01661111	0.019420106	0.01661111	0.592887825	0.592887825	0	0	1	1	2931anc	2931_6	0	2931	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	206	50	F	0	2	0	20	NA	-0.024293166	NA	0.001107696	0.025400862	NA	15.89473199	NA	NA	NA	NA	2931L1	2931L1	1050.109001	2931	2	ma	82	49	33	7	7	12	19	10	1	0	30	20	3	77	12
377	82	50	H	NA	NA	NA	NA	NA	NA	NA	0.019420106	NA	NA	NA	NA	NA	NA	NA	2931L11	2931L11	1021.13559	2931	2	ma	77	45	32	8	3	11	26	2	2	1	31	24	4	74	11
41	84	50	F	15	121	150	1210	0.013511075	0.027787071	-0.014275996	0.001107696	-0.026679375	-8.933284609	-16.69476868	-0.012403379	-7.761484067	8.761484067	1.012403379	2931L13	2931L13	1041.362593	2931	2	ma	88	63	25	9	4	19	30	6	3	1	40	28	3	83	14
191	185	50	E	13	8	130	80	-0.004007698	-0.008732596	0.004724898	-0.000341561	0.008391035	-9.58848523	-17.02837081	0.003666137	-7.439885576	8.439885576	0.996333863	2931L14	2931L14	1016.111493	2931	2	ma	67	48	19	12	11	15	13	6	2	1	22	9	3	56	23
440	71	50	H	12	35	120	350	-0.013534198	0.016617222	-0.030151419	0.019420106	0.002802884	-1.076171853	0.100041234	0.032954304	1.176213086	-0.176213086	0.967045696	2931L15	2931L15	1052.540951	2931	2	ma	128	81	47	13	11	22	28	9	10	1	48	23	6	72	69
14	130	50	E	NA	NA	NA	NA	NA	NA	NA	-0.000341561	NA	NA	NA	NA	NA	NA	NA	2931L2	2931L2	1056.765369	2931	2	ma	115	71	44	8	12	25	24	6	4	1	35	15	4	82	41
1123	66	50	G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2931L3	2931L3	1000.399127	2931	2	ma	46	31	15	6	4	6	10	9	2	0	21	8	5	39	13
275	56	50	G	40	112	400	1120	0.003903057	0.031205545	-0.027302488	NA	NA	NA	NA	NA	NA	NA	NA	2931L4	2931L4	1011.411706	2931	2	ma	96	58	38	4	6	13	30	1	8	0	39	30	3	81	19
188	57	50	H	13	25	130	250	-0.003842787	0.015400101	-0.019242887	0.019420106	0.004020005	-0.686821844	0.143483018	0.023262893	0.830304862	0.169695138	0.976737107	2931L5	2931L5	993.8603657	2931	2	ma	310	205	106	25	15	60	75	32	22	1	130	72	12	265	70
261	82	50	H	NA	NA	NA	NA	NA	NA	NA	0.019420106	NA	NA	NA	NA	NA	NA	NA	2931L6	2931L6	1083.095655	2931	2	ma	78	47	31	6	0	15	23	6	3	0	32	20	2	62	22
1078	98	50	H	19	4	190	40	-0.018081653	-0.00933425	-0.008747403	0.019420106	0.028754356	-0.312214438	1.026307531	0.037501759	1.338521969	-0.338521969	0.962498241	2931L7	2931L7	1067.34507	2931	2	ma	66	49	17	6	5	12	18	7	7	0	32	21	1	63	9
163	134	50	F	3	17	30	170	-0.017630759	0.002478736	-0.020109494	0.001107696	-0.00137104	-12.58362899	-0.857935667	0.018738455	11.72569333	-10.72569333	0.981261545	2931L9	2931L9	1079.236285	2931	2	ma	98	58	41	15	4	21	23	7	3	0	33	23	2	98	15
567	42	50	E	591	45	5910	450	0.024417102	0.024703937	-0.000286835	0.017345024	-0.007358914	-0.011462585	-0.29407917	-0.007072079	-0.282616585	1.282616585	1.007072079	2937anc	2937_1	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1160	173	50	E	311	4	3110	40	0.010272945	-0.015254293	0.025527238	0.017345024	0.032599317	1.020127359	1.302743944	0.007072079	0.282616585	0.717383415	0.992927921	2937anc	2937_2	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1200	79	50	F	1343	135	13430	1350	0.025158015	0.029566792	-0.004408777	0.012110945	-0.017455847	-0.252328054	-0.999052584	-0.01304707	-0.74672453	1.74672453	1.01304707	2937anc	2937_3	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2199	321	50	F	201	3	2010	30	-0.000936125	-0.024690039	0.023753914	0.012110945	0.036800984	1.359510629	2.106235158	0.01304707	0.74672453	0.25327547	0.98695293	2937anc	2937_4	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1604	74	50	G	168	172	1680	1720	0.000482222	0.032770984	-0.032288762	-0.006523785	-0.039294769	3.430656221	4.175039087	-0.007006007	0.744382866	0.255617134	1.007006007	2937anc	2937_5	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1576	77	50	G	43	36	430	360	-0.013529792	0.016065611	-0.029595403	-0.006523785	-0.022589396	3.14448883	2.400105964	0.007006007	-0.744382866	1.744382866	0.992993993	2937anc	2937_6	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	102	50	H	300	38	3000	380	0.004344081	0.013699984	-0.009355903	0.004344081	-0.009355903	-1.492840081	-1.492840081	0	0	1	1	2937anc	2937_7	0	2937	2	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1203	41	50	G	2063	167	20630	1670	0.029603416	0.038614655	-0.009011239	-0.006523785	-0.04513844	0.957437237	4.795924592	-0.036127201	3.838487354	-2.838487354	1.036127201	2937L1	2937L1	925.2416677	2937	2	ma	55	35	20	8	3	9	16	4	3	0	23	13	3	49	14
736	213	50	E	53	9	530	90	-0.003420345	-0.008973776	0.005553431	0.017345024	0.0263188	0.221927926	1.051759984	0.020765369	0.829832058	0.170167942	0.979234631	2937L10	2937L10	949.0897893	2937	2	ma	46	24	22	5	0	9	10	2	3	0	15	9	3	34	17
3184	178	50	F	1296	49	12960	490	0.014622182	0.010548144	0.004074037	0.012110945	0.001562801	0.233169868	0.089443972	-0.002511236	-0.143725896	1.143725896	1.002511236	2937L11	2937L11	955.8661526	2937	2	ma	20	14	6	3	1	5	4	4	0	0	8	4	1	21	2
465	331	50	F	304	19	3040	190	0.019558077	-0.005782232	0.025340309	0.012110945	0.017893177	1.450304976	1.024082379	-0.007447132	-0.426222598	1.426222598	1.007447132	2937L12	2937L12	980.5629424	2937	2	ma	34	19	15	6	2	5	7	3	2	0	12	7	0	31	9
1192	73	50	G	7	5	70	50	-0.029530131	-0.003942046	-0.025588085	-0.006523785	-0.002581739	2.718714401	0.274307798	0.023006346	-2.444406603	3.444406603	0.976993654	2937L13	2937L13	965.3100589	2937	2	ma	41	21	20	10	1	5	10	0	5	0	15	9	2	42	9
1146	95	50	H	1002	111	10020	1110	0.022586515	0.02560665	-0.003020135	0.004344081	-0.021262569	-0.481896615	-3.392683281	-0.018242435	-2.910786666	3.910786666	1.018242435	2937L15	2937L15	915.605205	2937	2	ma	32	19	13	3	6	6	4	2	1	0	7	5	0	24	11
2184	67	50	G	102	21	1020	210	-0.007930786	0.011900155	-0.019830941	-0.006523785	-0.018423941	2.107022259	1.957529547	0.001407	-0.149492713	1.149492713	0.998593	2937L2	2937L2	991.1691217	2937	2	ma	32	17	15	1	2	4	5	5	1	0	11	3	2	25	8
2188	106	50	H	5601	595	56010	5950	0.033776483	0.041955286	-0.008178803	0.004344081	-0.037611205	-1.305020407	-6.001292878	-0.029432402	-4.696272471	5.696272471	1.029432402	2937L3	2937L3	996.2538953	2937	2	ma	53	29	24	4	3	2	13	5	6	0	24	16	1	46	11
2225	62	50	G	74	1	740	10	-0.011467313	-0.019005722	0.007538409	-0.006523785	0.012481937	-0.800950191	-1.326196172	0.004943527	-0.525245981	1.525245981	0.995056473	2937L4	2937L4	1019.276952	2937	2	ma	41	18	23	4	2	4	8	3	1	0	12	6	0	26	19
736	71	50	H	1001	4	10010	40	0.027188643	-0.005977088	0.033165731	0.004344081	0.010321168	5.291967282	1.646859087	-0.022844563	-3.645108195	4.645108195	1.022844563	2937L5	2937L5	951.4903603	2937	2	ma	36	19	17	2	1	8	5	4	1	0	10	5	1	35	3
1922	188	50	F	1131	220	11310	2200	0.018461677	0.025622611	-0.007160934	0.012110945	-0.013511666	-0.409842616	-0.773314814	-0.006350732	-0.363472199	1.363472199	1.006350732	2937L6	2937L6	977.3438015	2937	2	ma	39	23	16	5	3	4	12	0	4	0	16	14	1	32	12
444	221	50	F	146	69	1460	690	0.012399658	0.011859676	0.000539982	0.012110945	0.000251269	0.030904843	0.014380915	-0.000288713	-0.016523929	1.016523929	1.000288713	2937L7	2937L7	954.3078344	2937	2	ma	17	10	7	2	1	5	2	2	1	0	5	2	0	16	3
51	270	50	F	1	25	10	250	-0.016971256	-0.000801678	-0.016169578	0.012110945	0.012912623	-0.925435412	0.739029686	0.029082201	1.664465098	-0.664465098	0.970917799	2937L8	2937L8	403.8766266	2937	2	ma	14	11	3	1	1	5	3	1	1	0	5	3	0	10	5
825	123	50	E	25	48	250	480	-0.012436692	0.014183352	-0.026620044	0.017345024	0.003161672	-1.063798401	0.126347715	0.029781716	1.190146116	-0.190146116	0.970218284	2937L9	2937L9	966.6297184	2937	2	ma	87	60	27	10	7	13	29	6	5	0	40	26	2	81	16
152	119	0	I	848	36979	8480	369790	0.041891513	0.083766324	-0.041874811	0.046821599	-0.036944725	-0.619914908	-0.546929886	0.004930086	0.072985022	0.927014978	0.995069914	1373anc	1373_1	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	51	0	I	1452	57332	14520	573320	0.051751685	0.097160142	-0.045408457	0.046821599	-0.050338544	-0.672227025	-0.745212046	-0.004930086	-0.07298502	1.07298502	1.004930086	1373anc	1373_2	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	28	0	J	2434	17612	24340	176120	0.061885347	0.091111629	-0.029226282	0.061885347	-0.029226282	-0.327349138	-0.327349138	0	0	1	1	1373anc	1373_3	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	31	0	K	1568	13287	15680	132870	0.045127762	0.087116034	-0.041988273	0.045127762	-0.041988273	-0.644925687	-0.644925687	0	0	1	1	1373anc	1373_4	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	79	0	L	1765	31264	17650	312640	0.044344064	0.086284998	-0.041940934	0.048351572	-0.037933426	-0.601247051	-0.543797153	0.004007508	0.057449898	0.942550102	0.995992492	1373anc	1373_5	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	78	0	L	3246	30352	32460	303520	0.05235908	0.086109312	-0.033750232	0.048351572	-0.03775774	-0.4838287	-0.541278598	-0.004007508	-0.057449898	1.057449898	1.004007508	1373anc	1373_6	0	1373	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	59	0	J	267	3280	2670	32800	0.038386887	0.065840066	-0.027453179	0.061885347	-0.00395472	-0.307489493	-0.044294858	0.02349846	0.263194635	0.736805365	0.97650154	1373L1	1373L1	770.7047291	1373	3	ma	114	66	48	11	7	22	25	6	6	0	37	26	2	102	23
10	62	0	L	90	27437	900	274370	0.046873017	0.087448942	-0.040575925	0.048351572	-0.03909737	-0.581678872	-0.560482954	0.001478555	0.021195918	0.978804082	0.998521445	1373L10	1373L10	629.8660652	1373	3	ma	161	95	67	14	7	27	33	20	8	0	61	36	3	155	20
123	64	0	K	998	14382	9980	143820	0.045793271	0.080389945	-0.034596674	0.045127762	-0.035262183	-0.531393228	-0.541615226	-0.000665509	-0.010221998	1.010221998	1.000665509	1373L11	1373L11	750.5657704	1373	3	ma	145	103	42	13	4	41	37	9	10	2	58	40	5	132	26
159	70	0	I	1930	40983	19300	409830	0.049989127	0.090364609	-0.040375482	0.046821599	-0.04354301	-0.597718839	-0.644610937	-0.003167528	-0.046892099	1.046892099	1.003167528	1373L13	1373L13	773.4792046	1373	3	ma	198	117	81	17	12	36	44	14	10	1	69	47	3	208	7
56	31	0	J	1212	35479	12120	354790	0.056013131	0.097346814	-0.041333683	0.061885347	-0.035461467	-0.462958155	-0.397186368	0.005872216	0.065771787	0.934228213	0.994127784	1373L14	1373L14	732.1518826	1373	3	ma	132	80	53	27	6	42	22	8	2	0	32	22	3	116	43
190	32	0	K	1525	20937	15250	209370	0.04568032	0.091522108	-0.045841788	0.045127762	-0.046394347	-0.70411439	-0.712601497	-0.000552558	-0.008487107	1.008487107	1.000552558	1373L15	1373L15	198.0432606	1373	3	ma	5	2	3	2	0	2	0	0	0	0	0	0	0	2	5
174	59	0	I	1151	31331	11510	313310	0.043665794	0.089348031	-0.045682237	0.046821599	-0.042526432	-0.67628006	-0.629561506	0.003155805	0.046718554	0.953281446	0.996844195	1373L2	1373L2	683.3994287	1373	3	ma	211	138	73	23	10	57	42	16	12	2	72	49	1	220	14
226	40	0	I	1132	26925	11320	269250	0.04076866	0.091817877	-0.051049217	0.046821599	-0.044996278	-0.755732854	-0.666125115	0.006052939	0.089607739	0.910392261	0.993947061	1373L3	1373L3	677.8495255	1373	3	ma	123	75	48	17	5	22	34	1	13	1	49	41	3	129	11
785	107	0	I	372	41922	3720	419220	0.0162062	0.086180441	-0.06997424	0.046821599	-0.039358842	-1.035898996	-0.582668485	0.030615399	0.453230512	0.546769488	0.969384601	1373L4	1373L4	689.0099188	1373	3	ma	72	47	25	7	2	25	14	2	4	0	20	17	2	71	8
100	49	0	I	968	61248	9680	612480	0.04763174	0.098265117	-0.050633378	0.046821599	-0.051443519	-0.749576776	-0.761570101	-0.000810141	-0.011993325	1.011993325	1.000810141	1373L5	1373L5	693.415255	1373	3	ma	158	98	60	13	6	39	34	12	7	0	53	35	2	155	16
272	51	0	L	1743	42960	17430	429600	0.043334855	0.094154002	-0.050819147	0.048351572	-0.04580243	-0.728521268	-0.656603786	0.005016717	0.071917482	0.928082518	0.994983283	1373L6	1373L6	748.9369019	1373	3	ma	154	87	67	15	6	36	28	9	8	0	45	31	1	152	17
468	88	0	I	18288	69706	182880	697060	0.062167887	0.093513437	-0.03134555	0.046821599	-0.046691838	-0.464039672	-0.691226201	-0.015346288	-0.227186529	1.227186529	1.015346288	1373L7	1373L7	766.3732615	1373	3	ma	119	82	39	18	4	33	28	11	7	0	46	27	4	114	23
225	27	0	J	165	3053	1650	30530	0.020754481	0.073235711	-0.05248123	0.061885347	-0.011350364	-0.587816314	-0.127129816	0.041130866	0.460686498	0.539313502	0.958869134	1373L8	1373L8	724.7115706	1373	3	ma	159	108	52	10	5	30	49	15	9	0	73	53	2	154	15
496	123	0	I	6621	30927	66210	309270	0.05097928	0.081560267	-0.030580987	0.057598004	-0.023962263	-0.368018392	-0.288367193	0.006618724	0.079651199	0.920348801	0.993381276	1952anc	1952_1	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	74	0	I	12416	20353	124160	203530	0.064216728	0.082494829	-0.018278101	0.057598004	-0.024896825	-0.219962727	-0.299613926	-0.006618724	-0.079651199	1.079651199	1.006618724	1952anc	1952_2	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1223	91	0	J	6453	2416	64530	24160	0.04131066	0.058141606	-0.016830946	0.049503609	-0.008637997	-0.2356661	-0.120948824	0.008192949	0.114717276	0.885282724	0.991807051	1952anc	1952_3	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	20	0	J	3129	11538	31290	115380	0.057696557	0.09021098	-0.032514422	0.049503609	-0.040707371	-0.4552654	-0.569982675	-0.008192948	-0.114717275	1.114717275	1.008192948	1952anc	1952_4	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	62	0	K	5366	6034	53660	60340	0.058096012	0.071673085	-0.013577073	0.059953118	-0.011719967	-0.156971148	-0.135500244	0.001857106	0.021470904	0.978529096	0.998142894	1952anc	1952_5	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	79	0	K	5928	4646	59280	46460	0.061810224	0.066426033	-0.004615809	0.059953118	-0.006472915	-0.05336562	-0.074836524	-0.001857106	-0.021470904	1.021470904	1.001857106	1952anc	1952_6	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	40	0	L	6204	8560	62040	85600	0.060462771	0.079880845	-0.019418074	0.060462771	-0.019418074	-0.222609436	-0.222609436	0	0	1	1	1952anc	1952_7	0	1952	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	122	0	L	1266	18785	12660	187850	0.047694461	0.076451854	-0.028757393	0.060462771	-0.015989083	-0.329675697	-0.183299375	0.01276831	0.146376322	0.853623678	0.98723169	1952L1	1952L1	1073.672953	1952	3	ma	25	14	11	3	2	6	4	2	0	0	6	3	2	23	5
281	60	0	J	7576	7915	75760	79150	0.058301782	0.074841203	-0.016539421	0.049503609	-0.025337595	-0.231584192	-0.354775796	-0.008798173	-0.123191604	1.123191604	1.008798173	1952L10	1952L10	1047.061965	1952	3	ma	15	7	8	4	1	3	2	0	1	0	3	2	0	15	4
256	76	0	L	13700	10715	137000	107150	0.06544332	0.075533872	-0.010090551	0.060462771	-0.015071101	-0.115678408	-0.172775591	-0.00498055	-0.057097183	1.057097183	1.00498055	1952L11	1952L11	1066.196226	1952	3	ma	23	11	12	4	2	4	4	0	1	0	5	4	1	20	7
794	28	0	J	5044	5945	50440	59450	0.043244337	0.079798817	-0.03655448	0.049503609	-0.030295208	-0.511834092	-0.424192064	0.006259272	0.087642028	0.912357972	0.993740728	1952L12	1952L12	1043.740747	1952	3	ma	49	30	19	0	0	11	13	4	2	0	19	12	2	44	5
558	47	0	K	2081	7520	20810	75200	0.037696145	0.076851655	-0.03915551	0.059953118	-0.016898538	-0.452695912	-0.19537222	0.022256972	0.257323692	0.742676308	0.977743028	1952L13	1952L13	1002.450907	1952	3	ma	30	13	17	8	2	5	5	1	0	0	6	5	0	33	5
419	143	0	I	5165	30793	51650	307930	0.050149735	0.079945658	-0.029795923	0.057598004	-0.022347654	-0.358570755	-0.268936628	0.007448269	0.089634127	0.910365873	0.992551731	1952L14	1952L14	1084.652422	1952	3	ma	21	11	10	4	2	3	3	1	2	0	6	4	0	21	4
254	63	0	I	2801	17689	28010	176890	0.048989402	0.082709882	-0.033720479	0.057598004	-0.025111877	-0.405799742	-0.302201913	0.008608602	0.103597829	0.896402171	0.991391398	1952L15	1952L15	1049.141229	1952	3	ma	27	15	12	4	1	5	7	1	1	0	9	6	1	22	9
129	47	0	K	5378	12344	53780	123440	0.062842131	0.082014197	-0.019172066	0.059953118	-0.022061079	-0.221657591	-0.255058874	-0.002889013	-0.033401283	1.033401283	1.002889013	1952L2	1952L2	1082.900304	1952	3	ma	41	17	24	4	1	8	6	1	1	0	8	5	1	36	9
807	99	0	I	15408	13093	154080	130930	0.054707329	0.07486769	-0.020160362	0.057598004	-0.017269686	-0.24261427	-0.20782724	0.002890675	0.03478703	0.96521297	0.997109325	1952L3	1952L3	1077.265533	1952	3	ma	34	25	9	1	2	6	11	3	3	0	17	13	1	31	4
413	78	0	L	543	24227	5430	242270	0.026835904	0.083761451	-0.056925546	0.060462771	-0.02329868	-0.652596322	-0.267096827	0.033626866	0.385499495	0.614500505	0.966373134	1952L4	1952L4	953.5124537	1952	3	ma	3	3	0	0	0	0	2	0	1	0	3	3	0	3	0
19	50	0	K	59	20956	590	209560	0.03578837	0.086882733	-0.051094363	0.059953118	-0.026929615	-0.5907268	-0.311346393	0.024164747	0.279380408	0.720619592	0.975835253	1952L5	1952L5	702.9989955	1952	3	ma	19	16	3	2	0	1	8	4	2	1	15	9	0	20	1
739	72	0	L	5990	4796	59900	47960	0.045782644	0.067723505	-0.021940861	0.060462771	-0.007260734	-0.251530744	-0.083237295	0.014680126	0.168293449	0.831706551	0.985319874	1952L6	1952L6	1063.92499	1952	3	ma	43	23	20	3	4	7	7	3	2	0	12	8	0	42	4
484	55	0	L	7851	11869	78510	118690	0.053009337	0.079968095	-0.026958758	0.060462771	-0.019505325	-0.309056083	-0.223609678	0.007453434	0.085446405	0.914553595	0.992546566	1952L7	1952L7	1048.043857	1952	3	ma	34	21	13	2	0	4	7	6	4	0	17	6	0	29	7
45	54	0	K	193	13932	1930	139320	0.039152217	0.08182859	-0.042676374	0.059953118	-0.021875473	-0.493402334	-0.252912989	0.020800901	0.240489344	0.759510656	0.979199099	1952L8	1952L8	1000.174209	1952	3	ma	37	24	13	7	2	7	8	3	3	1	15	10	2	41	3
992	143	0	I	32882	14060	328820	140600	0.060453569	0.071779475	-0.011325906	0.060453569	-0.011325906	-0.129860318	-0.129860318	0	0	1	1	2342anc	2342_1	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	54	0	J	65219	17421	652190	174210	0.07739236	0.084156591	-0.006764231	0.075169265	-0.008987326	-0.062374	-0.082873493	-0.002223095	-0.020499493	1.020499493	1.002223095	2342anc	2342_2	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	99	0	J	38601	4072	386010	40720	0.07294617	0.062701613	0.010244558	0.075169265	0.012467652	0.094466618	0.114966111	0.002223095	0.020499493	0.979500507	0.997776905	2342anc	2342_3	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
434	84	0	K	14914	5531	149140	55310	0.060829127	0.067603044	-0.006773917	0.063795697	-0.003807347	-0.07359934	-0.041367239	0.00296657	0.032232101	0.967767899	0.99703343	2342anc	2342_4	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330	54	0	K	20044	3719	200440	37190	0.066762266	0.068070949	-0.001308683	0.063795697	-0.004275253	-0.014218983	-0.046451084	-0.00296657	-0.032232101	1.032232101	1.00296657	2342anc	2342_5	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	70	0	L	40391	6130	403910	61300	0.069047412	0.070573332	-0.00152592	0.069047412	-0.00152592	-0.015318278	-0.015318278	0	0	1	1	2342anc	2342_6	0	2342	3	anc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
579	33	0	J	2215	11541	22150	115410	0.037961357	0.084997278	-0.047035921	0.075169265	-0.009828014	-0.433725355	-0.090625603	0.037207908	0.343099753	0.656900247	0.962792092	2342L1	2342L1	1108.704281	2342	3	ma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
361	23	0	J	37087	8675	370870	86750	0.07223676	0.085784286	-0.013547527	0.075169265	-0.010615022	-0.124923796	-0.097882722	0.002932505	0.027041075	0.972958925	0.997067495	2342L10	2342L10	1130.380421	2342	3	ma	62	43	19	5	4	15	13	9	3	0	25	13	0	61	6
383	30	0	J	21630	15799	216300	157990	0.066004027	0.08926135	-0.023257323	0.075169265	-0.014092086	-0.2144593	-0.129945257	0.009165237	0.084514044	0.915485956	0.990834763	2342L11	2342L11	1108.913665	2342	3	ma	65	47	18	7	3	22	18	2	2	0	22	18	1	65	7
111	94	0	L	143	35053	1430	350530	0.026623953	0.085665696	-0.059041742	0.069047412	-0.016618284	-0.592703133	-0.166826191	0.042423458	0.425876941	0.574123059	0.957576542	2342L12	2342L12	825.6364913	2342	3	ma	38	34	4	1	4	5	12	6	7	0	25	14	1	37	2
449	83	0	I	1061	54005	10610	540050	0.032943014	0.091464338	-0.058521324	0.060453569	-0.031010768	-0.670992479	-0.35556257	0.027510555	0.315429909	0.684570091	0.972489445	2342L14	2342L14	1091.379213	2342	3	ma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
85	55	0	K	163	15079	1630	150790	0.030767542	0.082461565	-0.051694023	0.063795697	-0.018665868	-0.561661177	-0.202806686	0.033028155	0.358854491	0.641145509	0.966971845	2342L15	2342L15	1121.580331	2342	3	ma	63	38	25	6	5	12	16	4	1	0	21	15	0	60	9
1958	100	0	K	11656	10023	116560	100230	0.042567527	0.071979715	-0.029412188	0.063795697	-0.008184018	-0.319566617	-0.088920247	0.02122817	0.230646369	0.769353631	0.97877183	2342L3	2342L3	1048.069541	2342	3	ma	126	84	42	13	5	36	26	10	7	0	43	29	4	128	11
555	85	0	L	31037	16081	310370	160810	0.065901587	0.078597162	-0.012695576	0.069047412	-0.00954975	-0.127447246	-0.095867208	0.003145825	0.031580038	0.968419962	0.996854175	2342L4	2342L4	1093.286453	2342	3	ma	152	92	60	9	7	31	33	15	6	0	54	37	1	152	9
368	55	0	K	23420	6763	234200	67630	0.067248415	0.074109102	-0.006860687	0.063795697	-0.010313405	-0.074542112	-0.112056265	-0.003452718	-0.037514153	1.037514153	1.003452718	2342L5	2342L5	1120.561999	2342	3	ma	93	56	37	13	12	17	15	4	8	0	27	16	1	98	8
